nameLast,nameFirst,playerID,Age,year,reliability,mPA,mAB,mR,mH,m2B,m3B,mHR,mRBI,mSB,mCS,mBB,mSO,mIBB,mHBP,mSH,mSF,mGIDP
Linden,Todd,lindeto01,26,2006,0.5,298,268,35,65,13,1,7,28,4,1,22,62,1,5,2,1,7
Logan,Nook,loganno01,27,2006,0.67,393,353,47,94,15,4,4,29,18,5,28,59,3,2,9,1,6
Long,Terrence,longte01,30,2006,0.81,476,439,56,119,23,3,8,51,4,2,30,64,3,2,1,4,13
Lopez,Mendy,lopezme01,33,2006,0.28,204,184,24,46,9,1,5,23,3,1,15,38,1,2,2,1,6
Machado,Robert,macharo01,33,2006,0.28,208,189,23,46,9,1,5,20,2,1,16,37,1,1,1,1,4
Magruder,Chris,magruch01,29,2006,0.51,288,256,32,63,16,1,6,29,4,2,20,53,2,6,4,2,6
Martin,Al,martial03,39,2006,0.39,200,181,20,46,9,1,4,21,2,1,15,36,2,2,1,1,5
Mateo,Henry,mateohe01,30,2006,0.37,206,186,26,48,8,1,4,17,6,2,15,37,1,2,2,1,3
Mateo,Ruben,mateoru01,28,2006,0.5,214,194,22,48,9,2,5,22,2,1,15,40,1,3,1,1,4
Matsui,Kazuo,matsuka01,31,2006,0.75,398,360,46,95,19,3,6,36,9,2,27,67,2,4,4,3,4
McGriff,Fred,mcgrifr01,43,2006,0.52,208,187,21,45,9,0,6,23,1,1,18,40,2,1,1,1,4
Merced,Orlando,merceor01,40,2006,0.37,200,180,21,45,11,1,4,22,3,1,15,32,1,2,1,2,4
Miles,Aaron,milesaa01,30,2006,0.77,430,396,52,112,15,3,5,38,7,4,21,48,1,3,7,3,9
Nakamura,Norihiro,nakamno01,33,2006,0.15,220,199,23,48,11,1,5,24,3,1,17,36,1,2,1,1,6
Nivar,Ramon,nivarra01,26,2006,0.27,210,188,25,49,8,1,4,23,4,3,14,32,1,3,3,2,4
Norton,Greg,nortogr01,34,2006,0.45,210,189,22,46,10,1,5,22,2,1,18,40,1,1,1,1,5
Nunez,Abraham,nunezab01,30,2006,0.78,453,409,54,109,15,3,7,43,4,3,33,68,3,2,7,2,10
Nunez,Abraham,nunezab02,29,2006,0.52,232,208,28,50,9,1,5,25,2,2,21,43,1,1,1,1,5
O'Leary,Troy,oleartr01,37,2006,0.33,200,180,22,44,9,1,5,24,3,1,15,33,1,2,1,2,6
Olmedo,Ray,olmedra01,25,2006,0.5,244,219,28,56,10,1,4,22,4,1,18,44,1,2,4,1,4
Osik,Keith,osikke01,38,2006,0.44,204,182,20,44,9,1,4,19,2,1,18,35,1,2,1,1,5
Owens,Eric,owenser01,35,2006,0.39,200,183,23,48,8,1,4,20,5,3,13,27,1,1,2,1,4
Ozuna,Pablo,ozunapa01,32,2006,0.5,308,281,37,75,12,2,4,25,12,5,18,44,1,5,3,1,7
Paul,Josh,pauljo01,31,2006,0.34,228,204,29,51,9,1,6,26,3,1,18,41,1,1,3,2,5
Perez,Eddie,perezed02,38,2006,0.63,238,218,21,54,12,1,6,25,1,1,14,35,1,2,3,1,8
Perry,Herb,perryhe01,37,2006,0.36,215,192,22,47,8,1,6,24,2,1,17,32,1,3,1,2,4
Phillips,Jason,phillja04,30,2006,0.81,458,411,43,103,22,0,10,51,1,1,34,54,4,7,2,4,16
Pride,Curtis,pridecu01,38,2006,0.18,210,191,25,47,11,1,5,22,3,1,14,39,1,2,2,1,5
Quintero,Humberto,quinthu01,27,2006,0.36,236,214,26,54,10,1,6,29,2,2,16,40,2,2,2,2,8
Quintanilla,Omar,quintom01,25,2006,0.37,272,243,33,62,9,2,5,25,4,2,21,37,1,2,5,1,6
Raines,Tim,raineti02,27,2006,0.31,210,190,26,49,10,1,4,20,6,2,15,35,1,2,2,1,5
Redman,Tike,redmati01,29,2006,0.8,430,399,48,110,17,4,6,38,9,3,23,42,1,2,3,3,7
Redmond,Mike,redmomi01,35,2006,0.66,307,279,29,74,16,1,4,34,2,1,17,37,1,6,3,2,11
Rios,Armando,riosar01,35,2006,0.22,200,179,20,45,9,1,5,22,2,1,15,31,1,2,2,2,6
Robinson,Kerry,robinke02,33,2006,0.47,210,191,26,51,8,1,3,19,7,2,13,28,1,2,2,2,3
Romano,Jason,romanja01,27,2006,0.26,221,200,25,49,9,1,6,23,3,1,17,41,1,2,1,1,4
Ross,Dave,rossda01,29,2006,0.61,288,257,29,61,12,1,9,30,2,1,21,66,1,4,2,4,6
Scutaro,Marco,scutama01,31,2006,0.78,459,421,51,108,26,2,9,42,4,1,31,59,2,1,4,2,8
Seabol,Scott,seabosc01,31,2006,0.32,257,232,29,58,12,1,6,27,2,1,20,45,1,2,1,2,4
Selby,Bill,selbybi01,36,2006,0.1,200,178,23,44,9,1,5,23,3,1,16,34,1,2,2,2,4
Shinjo,Tsuyoshi,shinjts01,34,2006,0.24,200,180,22,44,8,1,5,20,2,1,15,29,1,2,2,1,3
Shumpert,Terry,shumpte01,40,2006,0.2,200,177,24,43,9,1,5,21,3,1,17,34,1,2,2,2,4
Singleton,Chris,singlch01,34,2006,0.53,234,210,27,54,14,1,3,27,3,1,18,40,2,2,2,2,3
Smith,Jason,smithja05,29,2006,0.46,248,225,28,56,10,4,6,25,3,2,15,47,1,2,5,1,3
Stynes,Chris,stynech01,33,2006,0.65,217,196,26,48,12,1,4,26,2,1,17,33,1,2,1,1,4
Surhoff,B.J.,surhobj01,42,2006,0.78,398,365,41,98,16,1,7,44,2,1,25,48,2,2,3,3,8
Taylor,Reggie,taylore01,29,2006,0.37,212,192,23,47,9,1,5,22,5,1,16,48,1,2,1,1,4
Torrealba,Yorvit,torreyo01,28,2006,0.68,332,297,39,74,16,2,7,35,3,1,25,59,2,3,5,2,9
Vaughn,Mo,vaughmo01,39,2006,0.19,200,177,23,43,8,1,5,24,2,1,18,36,2,2,1,2,4
Vizquel,Omar,vizquom01,39,2006,0.85,591,521,67,138,25,3,6,47,17,7,49,60,1,3,15,3,12
Ward,Daryle,wardda01,31,2006,0.76,459,415,49,105,21,2,13,63,2,2,34,66,6,3,1,6,15
Watson,Matt,watsoma02,28,2006,0.21,225,204,25,51,12,1,5,25,3,1,17,33,1,2,1,1,5
Widger,Chris,widgech01,35,2006,0.48,277,251,31,63,15,1,6,28,2,2,20,44,1,2,2,2,8
Wilson,Jack,wilsoja02,29,2006,0.87,589,543,61,149,27,6,9,53,6,3,30,64,3,4,8,4,12
Woodward,Chris,woodwch01,30,2006,0.72,319,289,34,75,17,2,5,34,2,2,22,62,1,3,2,3,5
Alomar,Sandy,alomasa02,40,2006,0.62,285,261,28,66,13,1,5,30,1,1,16,33,1,2,4,2,7
Amezaga,Alfredo,amezaal01,28,2006,0.4,214,190,26,45,8,1,5,22,4,2,15,37,1,3,5,1,4
Batista,Tony,batisto01,33,2006,0.79,265,246,30,59,11,1,10,39,4,2,13,37,2,2,1,3,7
Bloomquist,Willie,bloomwi01,29,2006,0.7,354,324,42,83,17,2,4,32,13,2,22,61,1,2,4,2,7
Borchard,Joe,borchjo01,28,2006,0.48,228,205,26,47,9,1,7,23,2,1,18,48,1,2,1,2,4
Bragg,Darren,braggda01,37,2006,0.45,211,189,24,45,8,1,5,19,3,1,17,42,1,2,2,1,4
Calloway,Ron,calloro01,30,2006,0.55,209,190,21,46,9,1,5,26,4,1,14,41,1,1,2,2,6
Castro,Juan,castrju01,34,2006,0.76,378,350,38,88,21,2,8,38,2,2,19,59,1,1,6,2,10
Chavez,Endy,chaveen01,28,2006,0.79,320,292,39,76,13,3,4,27,12,4,19,34,1,1,7,1,5
Christenson,Ryan,chrisry01,32,2006,0.32,200,180,24,42,9,1,4,21,3,1,16,37,1,2,1,1,4
Cora,Alex,coraal01,31,2006,0.8,385,344,36,86,13,3,6,34,5,2,24,43,3,9,6,2,7
Crosby,Bubba,crosbbu01,30,2006,0.39,257,235,33,59,9,1,6,26,6,2,16,42,1,2,3,1,4
Davis,Ben,davisbe01,29,2006,0.58,221,202,24,48,12,0,6,26,2,1,15,44,1,1,1,2,5
Difelice,Mike,difelmi01,37,2006,0.41,212,192,25,46,11,1,4,23,2,1,15,35,1,2,1,2,7
Dobbs,Greg,dobbsgr01,28,2006,0.45,283,257,26,66,13,1,5,36,3,1,19,48,3,2,2,3,6
Fordyce,Brook,fordybr01,36,2006,0.6,216,198,20,50,8,1,4,19,2,1,13,34,1,2,2,1,5
Gil,Benji,gilbe01,34,2006,0.25,200,181,22,44,9,1,4,20,4,1,14,37,1,1,2,2,5
Goodwin,Tom,goodwto01,38,2006,0.46,211,193,25,48,11,1,3,17,9,2,15,37,1,1,1,1,4
Grabowski,Jason,graboja01,30,2006,0.54,281,254,31,57,9,1,9,30,2,1,24,59,1,1,1,1,7
Grace,Mark,gracema01,42,2006,0.28,200,179,21,43,8,1,5,22,2,1,17,30,2,1,1,2,6
Gutierrez,Ricky,gutieri01,36,2006,0.34,211,191,21,47,9,1,4,20,2,1,16,31,1,2,1,1,6
Guzman,Cristian,guzmacr01,28,2006,0.85,508,467,58,120,21,6,6,41,9,5,27,67,3,2,9,3,10
Hansen,Dave,hanseda01,38,2006,0.54,257,224,26,53,9,1,5,27,2,1,28,45,3,1,2,2,7
Hernandez,Jose,hernajo01,37,2006,0.77,352,319,39,77,13,1,10,38,3,2,27,88,2,2,1,3,10
Hocking,Dennis,hockide01,36,2006,0.54,246,219,28,54,9,1,4,23,2,2,20,42,1,1,4,2,5
Izturis,Cesar,izturce01,26,2006,0.86,512,473,55,129,22,4,4,41,12,6,29,56,3,2,6,2,8
Jordan,Brian,jordabr01,39,2006,0.71,349,317,37,79,15,2,7,35,3,2,24,56,2,3,1,4,8
LaForest,Pete,laforpe01,28,2006,0.3,235,212,24,51,11,1,5,25,2,2,18,48,2,2,1,2,5
Laker,Tim,lakerti01,37,2006,0.47,213,194,23,47,9,1,5,25,2,1,14,41,1,1,3,1,6
Larson,Brandon,larsobr01,30,2006,0.42,214,189,22,43,9,1,5,23,3,1,20,44,1,2,1,2,4
Lopez,Luis,lopezlu02,36,2006,0.31,224,202,22,48,12,1,5,23,2,1,15,40,1,2,2,3,5
Mahoney,Mike,mahonmi02,34,2006,0.24,238,210,26,50,9,1,6,25,3,1,18,37,2,3,6,1,6
Martinez,Ramon,martira03,34,2006,0.7,293,260,27,68,13,1,4,30,2,1,21,41,2,2,5,5,6
McDonald,John,mcdonjo03,32,2006,0.63,302,274,34,68,13,2,4,27,5,2,19,42,1,3,4,2,7
McLemore,Mark,mclemma01,42,2006,0.65,230,203,23,48,10,1,3,21,2,2,24,37,1,1,1,1,4
Miller,Corky,milleco01,30,2006,0.24,211,186,22,42,8,1,4,21,2,1,18,36,1,4,1,2,6
Molina,Jose,molinjo01,31,2006,0.65,323,295,33,72,12,1,7,35,4,1,19,64,1,3,5,1,7
Mordecai,Mike,mordemi01,39,2006,0.36,210,190,22,46,9,1,5,20,3,1,16,38,2,1,2,1,3
Ojeda,Miguel,ojedami01,31,2006,0.6,277,245,29,57,10,1,7,32,2,2,26,49,2,2,2,2,4
Olivo,Miguel,olivomi01,28,2006,0.76,373,343,44,82,17,2,11,41,7,4,21,87,2,4,3,2,7
Palmer,Dean,palmede01,38,2006,0.2,200,179,20,42,8,1,4,20,2,1,16,38,1,2,1,2,4
Punto,Nick,puntoni01,29,2006,0.71,430,387,50,95,16,3,7,34,12,5,36,80,1,1,4,2,8
Reboulet,Jeff,rebouje01,42,2006,0.43,200,179,23,44,8,1,4,20,2,1,16,33,2,2,2,1,4
Relaford,Desi,relafde01,33,2006,0.79,362,324,40,77,16,2,5,32,7,3,28,53,2,5,3,2,7
Reyes,Rene,reyesre01,28,2006,0.35,207,189,23,47,10,1,4,19,3,1,15,35,2,1,1,1,4
Rolls,Damian,rollsda01,29,2006,0.59,213,192,23,47,10,0,4,22,4,1,14,42,1,3,2,2,4
Sadler,Donnie,sadledo01,31,2006,0.31,202,180,26,43,9,1,4,18,3,2,16,37,1,2,2,2,3
Santiago,Ramon,santira01,27,2006,0.6,211,186,22,45,8,1,3,17,3,1,15,29,1,4,5,1,4
Sierra,Ruben,sierrru01,41,2006,0.73,324,297,33,72,15,1,10,46,2,1,22,57,3,1,1,3,6
Simon,Randall,simonra01,31,2006,0.64,221,204,23,51,9,0,6,27,1,0,14,25,2,2,0,1,5
Spiezio,Scott,spiezsc01,34,2006,0.75,267,240,27,56,12,2,7,30,3,1,21,40,2,2,1,3,5
Tatis,Fernando,tatisfe01,31,2006,0.33,200,179,21,43,8,1,4,20,3,1,17,35,1,2,1,1,5
Tiffee,Terry,tiffete01,27,2006,0.45,284,259,29,64,15,1,6,32,3,1,20,36,2,2,1,2,11
Torres,Andres,torrean02,28,2006,0.35,210,189,25,47,9,2,4,19,4,2,15,37,1,1,3,2,5
Treanor,Matt,treanma01,30,2006,0.46,283,251,29,60,14,1,4,27,2,1,25,49,2,4,2,1,8
Valdez,Wilson,valdewi01,28,2006,0.44,279,255,30,62,13,1,5,26,4,3,19,44,1,2,2,1,5
Vazquez,Ramon,vazqura01,30,2006,0.67,259,230,28,58,10,2,3,22,4,1,23,45,2,1,3,2,3
Vina,Fernando,vinafe01,37,2006,0.53,213,192,27,47,10,1,4,19,3,2,13,25,1,5,2,1,6
Williams,Gerald,willige02,40,2006,0.41,230,210,30,50,11,2,6,23,5,1,16,40,1,1,2,1,4
Wilson,Vance,wilsova01,33,2006,0.67,304,273,32,66,12,1,7,35,2,1,20,49,2,6,2,3,8
Wooten,Shawn,wootesh01,34,2006,0.49,206,186,20,45,8,1,5,21,1,2,15,32,2,2,1,2,6
Zeile,Todd,zeileto01,41,2006,0.68,240,214,23,50,9,1,6,24,1,0,22,44,1,1,1,2,6
Ausmus,Brad,ausmubr01,37,2006,0.82,470,416,40,101,17,1,5,43,4,3,41,60,6,4,6,3,14
Bako,Paul,bakopa01,34,2006,0.56,239,213,22,50,12,1,3,22,2,1,22,45,3,2,1,1,4
Blanco,Henry,blanche01,35,2006,0.7,324,292,32,66,15,1,8,35,1,2,21,49,1,2,6,3,8
Blum,Geoff,blumge01,33,2006,0.79,412,378,43,90,19,1,9,39,3,2,27,57,1,2,2,3,9
Diaz,Einar,diazei01,34,2006,0.67,285,259,26,63,12,1,4,29,3,1,15,31,2,5,3,3,10
Flaherty,John,flahejo01,39,2006,0.57,282,258,28,60,14,1,8,29,2,2,16,50,2,2,4,2,9
Gil,Geronimo,gilge01,31,2006,0.53,270,246,26,59,10,1,6,30,2,1,18,45,1,2,2,2,9
Halter,Shane,haltesh01,37,2006,0.58,212,194,20,44,7,1,6,20,2,1,15,41,1,1,1,1,5
Harris,Lenny,harrile01,42,2006,0.52,249,225,23,54,10,1,4,28,2,1,19,36,2,2,1,2,6
Huckaby,Ken,huckake01,35,2006,0.38,254,228,26,53,12,1,4,23,2,1,19,45,1,2,4,1,6
Liefer,Jeff,liefeje01,32,2006,0.39,232,213,24,50,10,1,6,30,2,1,15,49,1,1,1,2,5
Macias,Jose,maciajo01,34,2006,0.69,315,292,33,74,14,2,5,29,5,3,15,50,1,2,3,3,7
Matheny,Mike,mathemi01,36,2006,0.82,484,439,41,107,26,1,10,53,1,2,32,88,9,4,5,4,12
Mayne,Brent,maynebr01,38,2006,0.64,222,198,20,47,9,1,3,20,1,1,19,36,3,1,2,2,6
McCracken,Quinton,mccraqu01,36,2006,0.69,342,306,36,75,12,3,4,27,6,3,27,52,3,1,6,2,6
McEwing,Joe,mcewijo01,34,2006,0.68,311,282,32,70,11,1,4,23,5,3,20,56,3,2,6,1,6
Moeller,Chad,moellch01,31,2006,0.73,343,310,34,72,16,1,8,34,2,1,24,69,4,3,4,2,11
Perez,Neifi,perezne01,33,2006,0.83,546,504,52,132,27,2,7,50,5,3,25,52,3,2,11,4,16
Perez,Timo,perezti01,31,2006,0.74,330,300,32,75,15,0,5,35,4,3,19,37,1,2,6,3,7
Perez,Tomas,perezto03,33,2006,0.69,307,279,34,68,16,1,6,34,2,1,20,54,4,2,4,2,7
Phillips,Brandon,phillbr01,25,2006,0.52,207,190,22,45,10,1,4,20,2,2,12,37,1,2,2,1,5
Reese,Pokey,reesepo01,33,2006,0.54,227,205,25,49,8,1,4,24,5,1,16,45,1,1,3,2,5
Vizcaino,Jose,vizcajo01,38,2006,0.73,341,314,30,80,16,3,4,35,2,1,21,49,4,1,3,2,7
Walbeck,Matt,walbema01,37,2006,0.26,200,182,21,43,8,1,4,19,2,1,13,34,1,2,2,1,4
Wilson,Dan,wilsoda01,37,2006,0.68,250,228,22,56,10,1,3,26,1,1,16,42,1,1,3,2,6
Womack,Tony,womacto01,37,2006,0.81,436,405,56,106,15,2,4,28,19,5,21,56,1,2,5,3,7
Bennett,Gary,bennega01,34,2006,0.72,339,303,27,71,15,0,4,34,2,1,28,51,3,3,2,3,10
Borders,Pat,bordepa01,43,2006,0.47,272,250,28,57,13,1,5,25,3,1,15,50,1,2,3,2,7
Cash,Kevin,cashke01,29,2006,0.52,236,214,25,47,10,1,6,24,2,1,15,52,1,3,2,2,7
Chavez,Raul,chavera01,33,2006,0.53,270,248,24,57,11,1,5,28,2,1,17,48,2,2,2,1,10
Fox,Andy,foxan01,35,2006,0.33,206,187,22,42,8,1,4,19,2,2,14,42,1,3,1,1,4
Glanville,Doug,glanvdo01,36,2006,0.55,218,201,24,49,6,1,4,19,5,1,12,30,1,1,2,2,4
Sanchez,Rey,sanchre01,39,2006,0.68,255,235,24,58,9,2,3,21,2,1,13,30,1,2,3,2,6
Wilson,Enrique,wilsoen01,33,2006,0.57,239,217,23,50,11,0,5,26,3,2,16,27,1,1,2,3,5
