"nameLast","nameFirst","playerID","Age","year","reliability","mPA","mAB","mR","mH","m2B","m3B","mHR","mRBI","mSB","mCS","mBB","mSO","mIBB","mHBP","mSH","mSF","mGIDP"
"Lemke","Mark","lemkema01",36,2001,0.20,200.00,178.00,25.00,45.00,9.00,1.00,5.00,23.00,2.00,2.00,18.00,32.00,1.00,1.00,1.00,2.00,3.00
"Lennon","Patrick","lennopa01",33,2001,0.10,203.00,180.00,26.00,48.00,11.00,1.00,6.00,27.00,3.00,1.00,19.00,37.00,1.00,2.00,1.00,1.00,4.00
"Lesher","Brian","leshebr01",30,2001,0.04,203.00,178.00,27.00,51.00,11.00,2.00,6.00,28.00,4.00,1.00,20.00,33.00,1.00,2.00,1.00,2.00,4.00
"Levis","Jesse","levisje01",33,2001,0.18,203.00,176.00,24.00,47.00,8.00,1.00,5.00,24.00,3.00,1.00,20.00,33.00,2.00,3.00,2.00,2.00,5.00
"Lewis","Darren","lewisda01",34,2001,0.83,405.00,356.00,54.00,89.00,14.00,2.00,5.00,35.00,12.00,6.00,37.00,51.00,0.00,4.00,6.00,2.00,6.00
"Lewis","Mark","lewisma01",32,2001,0.74,317.00,285.00,34.00,73.00,19.00,1.00,7.00,38.00,4.00,2.00,25.00,54.00,1.00,2.00,2.00,3.00,10.00
"Leyritz","Jim","leyriji01",38,2001,0.68,289.00,248.00,29.00,61.00,11.00,1.00,9.00,34.00,1.00,1.00,33.00,59.00,1.00,5.00,1.00,2.00,7.00
"Lieberthal","Mike","liebemi01",29,2001,0.82,476.00,424.00,64.00,119.00,27.00,1.00,19.00,74.00,2.00,1.00,39.00,66.00,4.00,7.00,1.00,5.00,11.00
"Liefer","Jeff","liefeje01",27,2001,0.31,218.00,195.00,24.00,52.00,11.00,1.00,5.00,27.00,3.00,1.00,19.00,40.00,1.00,1.00,1.00,2.00,5.00
"Lindsey","Rod","lindsro01",25,2001,0.02,202.00,175.00,32.00,50.00,11.00,1.00,6.00,26.00,5.00,2.00,20.00,32.00,1.00,3.00,2.00,2.00,4.00
"Liniak","Cole","liniaco01",25,2001,0.10,204.00,181.00,27.00,50.00,10.00,1.00,6.00,25.00,3.00,2.00,19.00,32.00,1.00,2.00,1.00,1.00,5.00
"Liriano","Nelson","liriane01",37,2001,0.04,200.00,177.00,25.00,45.00,9.00,1.00,6.00,24.00,3.00,1.00,18.00,35.00,1.00,2.00,1.00,2.00,5.00
"Little","Mark","littlma01",29,2001,0.04,200.00,175.00,26.00,47.00,9.00,1.00,6.00,25.00,3.00,1.00,20.00,33.00,1.00,2.00,1.00,2.00,4.00
"Livingstone","Scott","livinsc01",36,2001,0.23,200.00,179.00,21.00,45.00,9.00,1.00,5.00,24.00,3.00,1.00,17.00,31.00,2.00,1.00,1.00,2.00,4.00
"Lockhart","Keith","lockhke01",37,2001,0.74,375.00,333.00,44.00,86.00,15.00,2.00,6.00,40.00,4.00,2.00,34.00,44.00,3.00,1.00,3.00,4.00,7.00
"Lo Duca","Paul","loducpa01",29,2001,0.42,248.00,218.00,29.00,57.00,9.00,1.00,7.00,29.00,3.00,3.00,23.00,33.00,3.00,2.00,2.00,3.00,6.00
"Lofton","Kenny","loftoke01",34,2001,0.86,576.00,489.00,95.00,137.00,25.00,5.00,12.00,57.00,26.00,6.00,73.00,75.00,2.00,4.00,4.00,6.00,8.00
"Lomasney","Steve","lomasst01",24,2001,0.01,200.00,175.00,27.00,49.00,10.00,1.00,6.00,26.00,3.00,1.00,20.00,32.00,1.00,2.00,1.00,2.00,4.00
"Lombard","George","lombage01",26,2001,0.17,221.00,197.00,33.00,50.00,9.00,1.00,6.00,26.00,8.00,1.00,20.00,41.00,1.00,2.00,1.00,1.00,5.00
"Long","Terrence","longte01",25,2001,0.73,516.00,470.00,82.00,137.00,27.00,3.00,15.00,67.00,5.00,1.00,40.00,67.00,2.00,2.00,1.00,3.00,14.00
"Lopez","Javy","lopezja01",31,2001,0.82,489.00,444.00,62.00,128.00,22.00,1.00,23.00,83.00,2.00,2.00,35.00,76.00,3.00,4.00,1.00,5.00,16.00
"Lopez","Luis","lopezlu02",31,2001,0.68,325.00,288.00,39.00,74.00,16.00,1.00,7.00,36.00,3.00,2.00,24.00,60.00,2.00,5.00,5.00,3.00,6.00
"Lopez","Mendy","lopezme01",27,2001,0.39,204.00,182.00,24.00,49.00,9.00,2.00,4.00,22.00,3.00,1.00,17.00,34.00,1.00,2.00,2.00,1.00,4.00
"Loretta","Mark","loretma01",30,2001,0.84,466.00,411.00,61.00,119.00,25.00,2.00,7.00,50.00,4.00,3.00,41.00,48.00,2.00,5.00,6.00,3.00,11.00
"Lovullo","Torey","lovulto01",36,2001,0.16,204.00,182.00,25.00,47.00,8.00,1.00,6.00,25.00,3.00,1.00,19.00,35.00,1.00,1.00,1.00,1.00,5.00
"Lowell","Mike","lowelmi01",27,2001,0.78,525.00,462.00,63.00,125.00,30.00,1.00,19.00,77.00,4.00,1.00,47.00,79.00,3.00,7.00,1.00,8.00,7.00
"Lowery","Terrell","lowerte01",31,2001,0.48,242.00,213.00,35.00,59.00,15.00,1.00,5.00,26.00,2.00,2.00,25.00,49.00,1.00,2.00,1.00,1.00,4.00
"Lugo","Julio","lugoju01",26,2001,0.66,432.00,385.00,69.00,110.00,21.00,4.00,11.00,44.00,16.00,6.00,38.00,79.00,1.00,4.00,3.00,2.00,8.00
"Luke","Matt","lukema01",30,2001,0.43,203.00,183.00,27.00,48.00,9.00,1.00,9.00,27.00,2.00,1.00,17.00,39.00,1.00,1.00,1.00,1.00,4.00
"Lunar","Fernando","lunarfe01",24,2001,0.24,238.00,210.00,29.00,54.00,10.00,1.00,6.00,28.00,3.00,3.00,21.00,42.00,2.00,5.00,1.00,1.00,5.00
"Luuloa","Keith","luuloke01",27,2001,0.07,210.00,185.00,29.00,53.00,9.00,1.00,6.00,25.00,3.00,1.00,20.00,31.00,1.00,2.00,1.00,2.00,4.00
"Mabry","John","mabryjo01",31,2001,0.75,350.00,317.00,44.00,79.00,18.00,0.00,10.00,43.00,2.00,2.00,27.00,73.00,2.00,2.00,2.00,2.00,6.00
"Macfarlane","Mike","macfami01",37,2001,0.59,225.00,203.00,26.00,51.00,12.00,0.00,6.00,29.00,2.00,1.00,16.00,40.00,1.00,2.00,1.00,3.00,5.00
"Machado","Robert","macharo01",28,2001,0.31,210.00,187.00,28.00,48.00,10.00,1.00,6.00,25.00,2.00,1.00,19.00,36.00,1.00,1.00,2.00,1.00,4.00
"Macias","Jose","maciajo01",29,2001,0.45,298.00,263.00,40.00,70.00,10.00,4.00,7.00,38.00,4.00,1.00,28.00,43.00,1.00,2.00,4.00,1.00,5.00
"Mack","Shane","macksh01",38,2001,0.37,200.00,178.00,27.00,48.00,11.00,1.00,6.00,25.00,4.00,1.00,17.00,32.00,1.00,3.00,1.00,1.00,5.00
"Magadan","Dave","magadda01",39,2001,0.67,313.00,263.00,29.00,71.00,14.00,1.00,5.00,35.00,2.00,2.00,43.00,44.00,2.00,1.00,1.00,5.00,9.00
"Magee","Wendell","mageewe01",29,2001,0.52,300.00,273.00,43.00,76.00,12.00,2.00,10.00,44.00,3.00,1.00,23.00,46.00,1.00,1.00,1.00,2.00,9.00
"Mahoney","Mike","mahonmi02",29,2001,0.04,204.00,179.00,27.00,49.00,10.00,1.00,6.00,26.00,3.00,1.00,20.00,31.00,1.00,2.00,1.00,2.00,4.00
"Malloy","Marty","malloma01",29,2001,0.07,200.00,176.00,26.00,47.00,9.00,1.00,6.00,24.00,3.00,1.00,19.00,31.00,1.00,2.00,1.00,2.00,4.00
"Manto","Jeff","mantoje01",37,2001,0.27,208.00,179.00,29.00,47.00,9.00,1.00,7.00,26.00,3.00,1.00,25.00,41.00,1.00,2.00,1.00,1.00,5.00
"Manwaring","Kirt","manwaki01",36,2001,0.58,216.00,189.00,24.00,50.00,9.00,1.00,4.00,22.00,2.00,2.00,22.00,33.00,2.00,3.00,1.00,1.00,6.00
"Marrero","Eli","marreel01",28,2001,0.70,292.00,261.00,36.00,61.00,13.00,1.00,7.00,32.00,7.00,2.00,24.00,45.00,3.00,2.00,2.00,3.00,8.00
"Martin","Al","martial03",34,2001,0.84,521.00,474.00,77.00,127.00,22.00,6.00,17.00,50.00,13.00,5.00,41.00,94.00,4.00,3.00,0.00,3.00,8.00
"Martinez","Dave","martida01",37,2001,0.83,516.00,455.00,62.00,122.00,20.00,4.00,7.00,50.00,9.00,6.00,51.00,75.00,3.00,3.00,4.00,3.00,9.00
"Martinez","Edgar","martied01",38,2001,0.87,593.00,497.00,83.00,155.00,32.00,1.00,27.00,100.00,4.00,1.00,86.00,91.00,6.00,4.00,0.00,6.00,12.00
"Martinez","Felix","martife01",27,2001,0.63,377.00,326.00,46.00,75.00,13.00,3.00,5.00,30.00,8.00,3.00,34.00,67.00,1.00,6.00,9.00,2.00,6.00
"Martinez","Greg","martigr01",29,2001,0.01,200.00,175.00,28.00,48.00,9.00,1.00,6.00,25.00,4.00,1.00,20.00,33.00,1.00,2.00,1.00,2.00,4.00
"Martinez","Manny","martima02",31,2001,0.63,236.00,214.00,31.00,55.00,10.00,3.00,5.00,24.00,6.00,3.00,16.00,39.00,1.00,1.00,3.00,2.00,4.00
"Martin","Norberto","martino01",35,2001,0.38,203.00,181.00,24.00,45.00,7.00,1.00,4.00,20.00,3.00,1.00,16.00,31.00,1.00,2.00,2.00,2.00,6.00
"Martinez","Ramon","martira03",29,2001,0.60,322.00,284.00,44.00,80.00,16.00,2.00,9.00,38.00,4.00,3.00,28.00,41.00,1.00,2.00,6.00,2.00,7.00
"Martinez","Sandy","martisa01",31,2001,0.30,212.00,187.00,24.00,49.00,12.00,1.00,5.00,22.00,3.00,1.00,20.00,42.00,1.00,2.00,1.00,2.00,4.00
"Martinez","Tino","martiti02",34,2001,0.86,582.00,516.00,76.00,136.00,29.00,2.00,21.00,92.00,3.00,2.00,56.00,77.00,6.00,5.00,0.00,5.00,15.00
"Marzano","John","marzajo01",38,2001,0.28,200.00,177.00,24.00,45.00,9.00,1.00,6.00,22.00,2.00,1.00,17.00,32.00,1.00,4.00,1.00,1.00,4.00
"Mashore","Damon","mashoda01",32,2001,0.22,200.00,177.00,26.00,46.00,10.00,1.00,6.00,24.00,3.00,1.00,19.00,34.00,1.00,2.00,1.00,1.00,5.00
"Mateo","Ruben","mateoru01",23,2001,0.57,324.00,295.00,46.00,84.00,18.00,1.00,11.00,38.00,7.00,1.00,22.00,53.00,2.00,5.00,1.00,1.00,6.00
"Matheny","Mike","mathemi01",31,2001,0.77,450.00,406.00,44.00,102.00,20.00,1.00,8.00,46.00,2.00,1.00,31.00,86.00,4.00,5.00,5.00,3.00,10.00
"Matos","Luis","matoslu01",23,2001,0.46,300.00,266.00,37.00,70.00,12.00,3.00,6.00,34.00,12.00,4.00,25.00,45.00,1.00,4.00,2.00,3.00,8.00
"Matos","Pascual","matospa01",27,2001,0.03,201.00,177.00,27.00,49.00,9.00,1.00,6.00,27.00,3.00,1.00,19.00,31.00,1.00,2.00,1.00,2.00,5.00
"Matthews","Gary","matthga02",27,2001,0.47,292.00,258.00,39.00,62.00,8.00,2.00,7.00,33.00,5.00,1.00,30.00,47.00,2.00,2.00,1.00,1.00,5.00
"Maxwell","Jason","maxweja01",29,2001,0.34,262.00,232.00,34.00,61.00,12.00,1.00,6.00,31.00,4.00,2.00,23.00,51.00,1.00,2.00,1.00,4.00,5.00
"May","Derrick","mayde01",33,2001,0.40,205.00,184.00,23.00,48.00,8.00,1.00,7.00,25.00,2.00,1.00,17.00,30.00,1.00,1.00,1.00,2.00,5.00
"Mayne","Brent","maynebr01",33,2001,0.79,435.00,374.00,44.00,108.00,26.00,0.00,7.00,56.00,3.00,3.00,50.00,65.00,8.00,3.00,3.00,5.00,14.00
"McCarty","David","mccarda01",32,2001,0.56,348.00,312.00,42.00,85.00,16.00,2.00,13.00,53.00,3.00,1.00,31.00,69.00,2.00,1.00,1.00,3.00,7.00
"McClain","Scott","mcclasc01",29,2001,0.05,200.00,175.00,26.00,47.00,9.00,1.00,6.00,24.00,3.00,1.00,20.00,33.00,1.00,2.00,1.00,2.00,4.00
"McCracken","Quinton","mccraqu01",31,2001,0.71,235.00,210.00,29.00,57.00,11.00,2.00,4.00,24.00,5.00,3.00,20.00,36.00,1.00,1.00,2.00,2.00,6.00
"McDonald","Jason","mcdonja02",29,2001,0.63,279.00,238.00,36.00,58.00,10.00,1.00,6.00,26.00,7.00,4.00,33.00,51.00,1.00,3.00,4.00,1.00,4.00
"McDonald","John","mcdonjo03",27,2001,0.10,207.00,183.00,27.00,53.00,9.00,1.00,6.00,24.00,3.00,2.00,19.00,32.00,1.00,2.00,1.00,2.00,5.00
"McDonald","Keith","mcdonke01",28,2001,0.04,204.00,178.00,29.00,50.00,9.00,1.00,9.00,29.00,3.00,1.00,21.00,32.00,1.00,2.00,1.00,2.00,4.00
"McEwing","Joe","mcewijo01",29,2001,0.73,342.00,305.00,42.00,80.00,19.00,2.00,7.00,33.00,4.00,2.00,24.00,54.00,3.00,3.00,7.00,3.00,4.00
"McGee","Willie","mcgeewi01",43,2001,0.63,229.00,210.00,24.00,52.00,8.00,1.00,3.00,23.00,4.00,2.00,16.00,43.00,3.00,1.00,0.00,2.00,5.00
"McGriff","Fred","mcgrifr01",38,2001,0.87,594.00,512.00,71.00,143.00,24.00,1.00,24.00,88.00,3.00,1.00,76.00,107.00,9.00,1.00,0.00,5.00,13.00
"McGuire","Ryan","mcguiry01",30,2001,0.54,218.00,186.00,24.00,44.00,9.00,1.00,4.00,21.00,2.00,1.00,28.00,40.00,1.00,1.00,2.00,1.00,8.00
"McGwire","Mark","mcgwima01",38,2001,0.84,427.00,333.00,75.00,93.00,14.00,1.00,39.00,88.00,1.00,1.00,87.00,94.00,14.00,4.00,0.00,3.00,7.00
"McLemore","Mark","mclemma01",37,2001,0.86,555.00,467.00,77.00,118.00,19.00,3.00,6.00,47.00,16.00,8.00,74.00,73.00,2.00,1.00,9.00,4.00,11.00
"McMillon","Billy","mcmilbi01",30,2001,0.38,274.00,236.00,37.00,67.00,13.00,2.00,8.00,38.00,3.00,1.00,30.00,40.00,1.00,2.00,2.00,4.00,5.00
"McRae","Brian","mcraebr01",34,2001,0.76,247.00,211.00,29.00,52.00,11.00,1.00,8.00,29.00,4.00,3.00,30.00,40.00,1.00,3.00,1.00,2.00,4.00
"Meares","Pat","mearepa01",33,2001,0.80,467.00,422.00,53.00,108.00,20.00,2.00,10.00,50.00,3.00,2.00,32.00,78.00,3.00,6.00,4.00,3.00,10.00
"Melhuse","Adam","melhuad01",29,2001,0.10,214.00,188.00,28.00,50.00,9.00,2.00,6.00,28.00,3.00,1.00,21.00,35.00,1.00,2.00,1.00,2.00,5.00
"Melo","Juan","meloju01",25,2001,0.05,206.00,181.00,27.00,49.00,10.00,1.00,6.00,26.00,3.00,1.00,20.00,34.00,1.00,2.00,1.00,2.00,4.00
"Meluskey","Mitch","melusmi01",28,2001,0.64,404.00,346.00,50.00,100.00,20.00,1.00,13.00,61.00,3.00,1.00,50.00,71.00,7.00,4.00,1.00,3.00,8.00
"Mendoza","Carlos","mendoca01",27,2001,0.04,206.00,181.00,27.00,49.00,10.00,1.00,6.00,25.00,3.00,2.00,20.00,34.00,1.00,2.00,1.00,2.00,4.00
"Menechino","Frank","menecfr01",30,2001,0.42,285.00,248.00,43.00,66.00,14.00,2.00,9.00,39.00,3.00,4.00,30.00,59.00,1.00,2.00,2.00,3.00,4.00
"Merced","Orlando","merceor01",35,2001,0.58,222.00,196.00,26.00,53.00,11.00,1.00,7.00,30.00,2.00,2.00,22.00,32.00,1.00,1.00,1.00,2.00,5.00
"Merloni","Lou","merlolo01",30,2001,0.57,284.00,255.00,32.00,72.00,16.00,2.00,5.00,35.00,3.00,1.00,20.00,44.00,2.00,3.00,4.00,2.00,10.00
"Metcalfe","Mike","metcami01",28,2001,0.05,206.00,181.00,26.00,48.00,9.00,1.00,6.00,25.00,4.00,1.00,20.00,33.00,1.00,2.00,1.00,2.00,4.00
"Meulens","Hensley","meulehe01",34,2001,0.04,200.00,176.00,26.00,46.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,34.00,1.00,2.00,1.00,2.00,4.00
"Meyers","Chad","meyerch02",26,2001,0.43,244.00,217.00,32.00,55.00,12.00,1.00,4.00,23.00,4.00,2.00,20.00,40.00,1.00,3.00,2.00,2.00,5.00
"Mientkiewicz","Doug","mientdo01",27,2001,0.58,245.00,213.00,26.00,55.00,13.00,2.00,4.00,27.00,2.00,1.00,26.00,34.00,2.00,2.00,2.00,2.00,7.00
"Mieske","Matt","mieskma01",33,2001,0.55,266.00,238.00,35.00,63.00,10.00,2.00,9.00,34.00,2.00,1.00,22.00,46.00,2.00,2.00,1.00,3.00,5.00
"Millar","Kevin","millake01",30,2001,0.72,393.00,338.00,48.00,92.00,18.00,3.00,13.00,57.00,2.00,1.00,42.00,62.00,1.00,7.00,1.00,5.00,7.00
"Miller","Damian","milleda02",32,2001,0.75,414.00,373.00,48.00,101.00,25.00,1.00,12.00,51.00,3.00,2.00,35.00,86.00,4.00,2.00,1.00,3.00,8.00
"Milliard","Ralph","millira02",28,2001,0.00,200.00,175.00,28.00,49.00,10.00,1.00,6.00,26.00,3.00,1.00,20.00,32.00,1.00,2.00,1.00,2.00,4.00
"Minor","Damon","minorda01",27,2001,0.04,206.00,180.00,29.00,51.00,10.00,1.00,9.00,30.00,3.00,1.00,21.00,32.00,1.00,2.00,1.00,2.00,4.00
"Minor","Ryan","minorry01",27,2001,0.46,257.00,233.00,28.00,54.00,11.00,1.00,6.00,25.00,3.00,1.00,19.00,54.00,1.00,2.00,1.00,2.00,3.00
"Mirabelli","Doug","mirabdo01",31,2001,0.60,346.00,299.00,37.00,75.00,16.00,2.00,8.00,39.00,3.00,1.00,39.00,69.00,3.00,3.00,2.00,3.00,7.00
"Mitchell","Kevin","mitchke01",39,2001,0.25,200.00,179.00,25.00,46.00,9.00,1.00,5.00,27.00,2.00,1.00,18.00,34.00,1.00,1.00,1.00,1.00,5.00
"Mitchell","Keith","mitchke02",32,2001,0.09,200.00,175.00,26.00,48.00,10.00,1.00,6.00,26.00,3.00,1.00,21.00,31.00,2.00,2.00,1.00,1.00,4.00
"Moeller","Chad","moellch01",26,2001,0.37,270.00,241.00,33.00,62.00,10.00,2.00,6.00,29.00,3.00,1.00,24.00,50.00,1.00,1.00,2.00,2.00,6.00
"Molina","Ben","molinbe01",27,2001,0.71,467.00,425.00,55.00,119.00,20.00,2.00,13.00,62.00,3.00,1.00,29.00,42.00,1.00,5.00,3.00,5.00,14.00
"Molina","Izzy","moliniz01",30,2001,0.00,200.00,176.00,27.00,48.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,32.00,1.00,2.00,1.00,2.00,4.00
"Molina","Jose","molinjo01",26,2001,0.07,202.00,177.00,28.00,50.00,10.00,1.00,6.00,25.00,3.00,1.00,20.00,32.00,2.00,2.00,1.00,2.00,4.00
"Molitor","Paul","molitpa01",45,2001,0.58,200.00,177.00,26.00,47.00,10.00,1.00,3.00,25.00,3.00,1.00,18.00,23.00,2.00,1.00,1.00,3.00,6.00
"Monahan","Shane","monahsh01",27,2001,0.38,202.00,183.00,24.00,48.00,9.00,1.00,5.00,26.00,2.00,1.00,15.00,38.00,1.00,1.00,2.00,1.00,3.00
"Mondesi","Raul","mondera01",30,2001,0.85,481.00,433.00,74.00,116.00,22.00,3.00,24.00,71.00,18.00,6.00,41.00,87.00,3.00,3.00,0.00,4.00,6.00
"Montgomery","Ray","montgra01",32,2001,0.01,200.00,176.00,27.00,48.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,32.00,1.00,2.00,1.00,2.00,4.00
"Morales","Willie","moralwi01",29,2001,0.04,206.00,182.00,27.00,50.00,10.00,1.00,6.00,25.00,3.00,1.00,19.00,34.00,1.00,2.00,1.00,2.00,4.00
"Mora","Melvin","morame01",29,2001,0.67,436.00,385.00,58.00,104.00,20.00,4.00,9.00,46.00,10.00,8.00,37.00,73.00,3.00,5.00,5.00,4.00,6.00
"Morandini","Mickey","moranmi01",35,2001,0.84,481.00,424.00,56.00,110.00,17.00,4.00,5.00,38.00,6.00,3.00,45.00,69.00,2.00,5.00,5.00,2.00,11.00
"Mordecai","Mike","mordemi01",34,2001,0.66,316.00,284.00,37.00,72.00,17.00,2.00,8.00,32.00,3.00,3.00,26.00,50.00,1.00,2.00,2.00,2.00,4.00
"Morris","Hal","morriha02",36,2001,0.72,313.00,276.00,35.00,79.00,16.00,1.00,4.00,30.00,2.00,1.00,31.00,42.00,4.00,1.00,2.00,3.00,8.00
"Morris","Warren","morriwa02",27,2001,0.82,561.00,491.00,66.00,135.00,25.00,2.00,10.00,57.00,5.00,7.00,59.00,79.00,3.00,2.00,5.00,4.00,9.00
"Mottola","Chad","mottoch01",30,2001,0.04,205.00,181.00,27.00,49.00,9.00,1.00,6.00,27.00,3.00,1.00,19.00,35.00,1.00,2.00,1.00,2.00,4.00
"Mouton","James","moutoja01",33,2001,0.60,313.00,266.00,41.00,66.00,12.00,2.00,6.00,32.00,12.00,5.00,38.00,60.00,2.00,3.00,4.00,2.00,7.00
"Mouton","Lyle","moutoly01",32,2001,0.38,256.00,226.00,33.00,62.00,13.00,1.00,7.00,35.00,3.00,1.00,25.00,49.00,1.00,2.00,1.00,2.00,5.00
"Mueller","Bill","muellbi02",30,2001,0.85,565.00,489.00,82.00,137.00,26.00,2.00,9.00,52.00,4.00,2.00,62.00,66.00,1.00,4.00,6.00,4.00,13.00
"Munson","Eric","munsoer01",24,2001,0.02,202.00,177.00,27.00,49.00,10.00,1.00,6.00,27.00,3.00,1.00,20.00,31.00,1.00,2.00,1.00,2.00,4.00
"Murray","Calvin","murraca01",30,2001,0.51,317.00,275.00,44.00,71.00,16.00,1.00,6.00,37.00,9.00,3.00,35.00,49.00,1.00,3.00,2.00,2.00,3.00
"Myers","Greg","myersgr01",35,2001,0.64,290.00,260.00,29.00,65.00,12.00,1.00,7.00,32.00,2.00,1.00,27.00,50.00,2.00,1.00,1.00,1.00,9.00
"Nady","Xavier","nadyxa01",23,2001,0.00,200.00,175.00,29.00,51.00,10.00,1.00,6.00,26.00,3.00,1.00,20.00,31.00,1.00,2.00,1.00,2.00,4.00
"Neill","Mike","neillmi01",31,2001,0.04,200.00,175.00,27.00,48.00,10.00,1.00,6.00,24.00,3.00,1.00,20.00,33.00,1.00,2.00,1.00,2.00,4.00
"Nevin","Phil","nevinph01",30,2001,0.82,547.00,482.00,72.00,135.00,29.00,1.00,26.00,90.00,3.00,1.00,55.00,107.00,5.00,4.00,1.00,5.00,13.00
"Newfield","Marc","newfima01",29,2001,0.34,200.00,176.00,23.00,46.00,9.00,1.00,5.00,25.00,2.00,1.00,20.00,30.00,1.00,1.00,1.00,2.00,5.00
"Newhan","David","newhada01",28,2001,0.25,227.00,201.00,33.00,49.00,9.00,1.00,7.00,27.00,4.00,2.00,23.00,42.00,2.00,1.00,1.00,1.00,5.00
"Newson","Warren","newsowa01",37,2001,0.05,200.00,176.00,25.00,47.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,33.00,2.00,2.00,1.00,2.00,5.00
"Nicholson","Kevin","nichoke01",25,2001,0.30,252.00,225.00,29.00,59.00,13.00,2.00,6.00,29.00,4.00,1.00,21.00,49.00,1.00,2.00,3.00,1.00,5.00
"Nieves","Jose","nievejo01",26,2001,0.61,326.00,295.00,34.00,73.00,13.00,3.00,8.00,37.00,3.00,2.00,22.00,53.00,1.00,3.00,3.00,3.00,9.00
"Nieves","Melvin","nieveme01",30,2001,0.27,200.00,171.00,23.00,46.00,8.00,1.00,5.00,25.00,2.00,1.00,25.00,38.00,1.00,1.00,1.00,2.00,4.00
"Nilsson","Dave","nilssda01",32,2001,0.69,240.00,209.00,32.00,59.00,11.00,1.00,10.00,36.00,2.00,1.00,27.00,37.00,2.00,1.00,1.00,2.00,6.00
"Nixon","Otis","nixonot01",42,2001,0.65,218.00,193.00,32.00,50.00,5.00,2.00,2.00,15.00,13.00,3.00,22.00,28.00,1.00,1.00,1.00,1.00,5.00
"Nixon","Trot","nixontr01",27,2001,0.79,496.00,424.00,69.00,118.00,26.00,6.00,14.00,60.00,6.00,1.00,59.00,81.00,2.00,3.00,4.00,6.00,10.00
"Norton","Greg","nortogr01",29,2001,0.78,366.00,319.00,45.00,81.00,17.00,1.00,11.00,41.00,3.00,2.00,42.00,70.00,2.00,2.00,1.00,2.00,8.00
"Nunez","Abraham","nunezab01",25,2001,0.61,280.00,243.00,31.00,60.00,9.00,1.00,4.00,25.00,6.00,2.00,29.00,46.00,1.00,1.00,6.00,1.00,5.00
"Nunnally","Jon","nunnajo01",30,2001,0.49,247.00,209.00,37.00,51.00,12.00,1.00,7.00,26.00,4.00,3.00,33.00,48.00,2.00,1.00,1.00,3.00,4.00
"Nunnari","Talmadge","nunnata01",26,2001,0.05,206.00,176.00,28.00,49.00,10.00,1.00,6.00,26.00,3.00,1.00,25.00,32.00,2.00,2.00,1.00,2.00,4.00
"O'Brien","Charlie","obriech01",41,2001,0.44,217.00,195.00,21.00,46.00,9.00,1.00,6.00,23.00,2.00,1.00,16.00,39.00,1.00,2.00,2.00,2.00,4.00
"Ochoa","Alex","ochoaal01",29,2001,0.74,370.00,326.00,56.00,95.00,21.00,3.00,11.00,54.00,7.00,4.00,36.00,48.00,3.00,4.00,1.00,3.00,8.00
"Offerman","Jose","offerjo01",33,2001,0.86,533.00,456.00,77.00,128.00,22.00,6.00,8.00,51.00,12.00,7.00,69.00,70.00,2.00,2.00,2.00,4.00,8.00
"Ojeda","Augie","ojedaau01",27,2001,0.27,244.00,213.00,32.00,56.00,11.00,2.00,7.00,29.00,3.00,2.00,25.00,35.00,2.00,2.00,2.00,2.00,4.00
"O'Leary","Troy","oleartr01",32,2001,0.86,548.00,498.00,72.00,134.00,29.00,4.00,18.00,74.00,2.00,2.00,43.00,80.00,3.00,3.00,0.00,4.00,14.00
"Olerud","John","olerujo01",33,2001,0.87,614.00,508.00,83.00,152.00,35.00,1.00,16.00,86.00,2.00,2.00,93.00,75.00,8.00,5.00,1.00,7.00,16.00
"Oliver","Joe","olivejo01",36,2001,0.67,324.00,292.00,37.00,71.00,16.00,1.00,10.00,42.00,3.00,1.00,25.00,59.00,1.00,1.00,3.00,3.00,9.00
"O'Neill","Paul","oneilpa01",38,2001,0.87,582.00,520.00,71.00,146.00,29.00,2.00,18.00,92.00,10.00,6.00,52.00,86.00,2.00,1.00,0.00,9.00,18.00
"Ordaz","Luis","ordazlu01",26,2001,0.49,260.00,229.00,33.00,57.00,9.00,1.00,4.00,27.00,5.00,2.00,21.00,33.00,1.00,2.00,5.00,3.00,7.00
"Ordonez","Magglio","ordonma01",27,2001,0.87,600.00,540.00,88.00,164.00,30.00,3.00,25.00,99.00,12.00,5.00,48.00,61.00,3.00,3.00,1.00,8.00,21.00
"Ordonez","Rey","ordonre01",30,2001,0.80,336.00,299.00,31.00,74.00,13.00,1.00,2.00,32.00,3.00,2.00,27.00,39.00,5.00,1.00,6.00,3.00,8.00
"Orie","Kevin","orieke01",29,2001,0.66,227.00,201.00,27.00,50.00,12.00,1.00,6.00,25.00,2.00,1.00,20.00,34.00,1.00,3.00,1.00,2.00,5.00
"Ortiz","David","ortizda01",26,2001,0.74,442.00,381.00,59.00,107.00,29.00,1.00,11.00,59.00,3.00,1.00,53.00,80.00,3.00,2.00,1.00,5.00,11.00
"Ortiz","Hector","ortizhe01",32,2001,0.30,250.00,222.00,35.00,67.00,13.00,1.00,5.00,26.00,3.00,1.00,23.00,34.00,2.00,2.00,2.00,1.00,4.00
