"nameLast","nameFirst","playerID","Age","year","reliability","mPA","mAB","mR","mH","m2B","m3B","mHR","mRBI","mSB","mCS","mBB","mSO","mIBB","mHBP","mSH","mSF","mGIDP"
"Larson","Brandon","larsobr01",26,2002,0.13,218.00,196.00,26.00,49.00,11.00,1.00,6.00,24.00,3.00,1.00,18.00,39.00,1.00,2.00,1.00,1.00,4.00
"LaRue","Jason","larueja01",28,2002,0.70,412.00,370.00,45.00,90.00,21.00,2.00,13.00,45.00,5.00,3.00,30.00,95.00,4.00,9.00,1.00,2.00,10.00
"Latham","Chris","lathach01",29,2002,0.29,242.00,214.00,31.00,56.00,10.00,2.00,7.00,29.00,6.00,2.00,22.00,55.00,2.00,3.00,1.00,2.00,4.00
"Lawton","Matt","lawtoma02",31,2002,0.86,595.00,513.00,76.00,141.00,32.00,1.00,12.00,66.00,23.00,6.00,69.00,70.00,7.00,9.00,0.00,4.00,12.00
"Leach","Jalal","leachja01",33,2002,0.05,206.00,183.00,25.00,47.00,9.00,1.00,6.00,24.00,3.00,2.00,18.00,36.00,1.00,2.00,1.00,2.00,4.00
"LeCroy","Matt","lecroma01",27,2002,0.45,240.00,215.00,28.00,54.00,14.00,1.00,8.00,30.00,2.00,2.00,18.00,44.00,2.00,3.00,1.00,3.00,5.00
"Ledee","Ricky","ledeeri01",29,2002,0.78,389.00,347.00,47.00,85.00,20.00,3.00,9.00,52.00,7.00,4.00,35.00,80.00,3.00,3.00,1.00,3.00,8.00
"Ledesma","Aaron","ledesaa01",31,2002,0.48,204.00,187.00,23.00,48.00,10.00,1.00,3.00,21.00,2.00,1.00,13.00,31.00,1.00,2.00,1.00,1.00,6.00
"Lee","Carlos","leeca01",26,2002,0.85,564.00,522.00,78.00,149.00,30.00,2.00,21.00,80.00,12.00,5.00,32.00,84.00,2.00,5.00,1.00,4.00,13.00
"Lee","Derrek","leede02",27,2002,0.83,567.00,506.00,71.00,138.00,27.00,3.00,21.00,67.00,4.00,3.00,50.00,122.00,3.00,6.00,1.00,4.00,14.00
"Lee","Travis","leetr01",27,2002,0.84,567.00,494.00,67.00,124.00,28.00,2.00,15.00,71.00,9.00,3.00,64.00,92.00,4.00,3.00,1.00,5.00,13.00
"Leius","Scott","leiussc01",37,2002,0.17,200.00,179.00,24.00,45.00,8.00,1.00,5.00,23.00,3.00,1.00,15.00,32.00,1.00,2.00,1.00,3.00,4.00
"Lennon","Patrick","lennopa01",34,2002,0.07,200.00,179.00,24.00,46.00,10.00,1.00,6.00,25.00,3.00,1.00,17.00,38.00,1.00,2.00,1.00,1.00,4.00
"Lesher","Brian","leshebr01",31,2002,0.02,201.00,179.00,25.00,49.00,10.00,2.00,6.00,25.00,4.00,2.00,17.00,33.00,1.00,2.00,1.00,2.00,4.00
"Levis","Jesse","levisje01",34,2002,0.18,218.00,196.00,27.00,49.00,10.00,1.00,5.00,25.00,3.00,1.00,18.00,39.00,1.00,2.00,1.00,1.00,5.00
"Lewis","Darren","lewisda01",35,2002,0.76,320.00,286.00,38.00,70.00,12.00,2.00,4.00,24.00,8.00,6.00,22.00,42.00,1.00,4.00,7.00,1.00,4.00
"Lewis","Mark","lewisma01",33,2002,0.54,226.00,208.00,24.00,52.00,15.00,1.00,5.00,27.00,4.00,2.00,14.00,39.00,1.00,1.00,1.00,2.00,6.00
"Leyritz","Jim","leyriji01",39,2002,0.50,213.00,189.00,21.00,44.00,8.00,1.00,6.00,23.00,2.00,1.00,19.00,44.00,1.00,3.00,1.00,1.00,5.00
"Lieberthal","Mike","liebemi01",30,2002,0.78,312.00,277.00,41.00,76.00,19.00,1.00,11.00,43.00,2.00,1.00,25.00,47.00,3.00,6.00,1.00,3.00,7.00
"Liefer","Jeff","liefeje01",28,2002,0.60,341.00,308.00,40.00,80.00,16.00,1.00,14.00,43.00,3.00,2.00,26.00,74.00,2.00,3.00,1.00,3.00,7.00
"Lindsey","Rod","lindsro01",26,2002,0.02,200.00,176.00,29.00,48.00,10.00,1.00,6.00,24.00,5.00,2.00,17.00,33.00,2.00,3.00,2.00,2.00,4.00
"Liniak","Cole","liniaco01",26,2002,0.08,200.00,179.00,25.00,48.00,10.00,1.00,6.00,24.00,3.00,2.00,17.00,34.00,1.00,2.00,1.00,1.00,4.00
"Little","Mark","littlma01",30,2002,0.27,245.00,222.00,36.00,64.00,13.00,1.00,8.00,31.00,7.00,3.00,16.00,45.00,2.00,5.00,1.00,1.00,4.00
"Lockhart","Keith","lockhke01",38,2002,0.70,331.00,296.00,33.00,72.00,12.00,2.00,5.00,31.00,4.00,2.00,27.00,43.00,4.00,2.00,3.00,3.00,6.00
"Lo Duca","Paul","loducpa01",30,2002,0.73,467.00,414.00,59.00,121.00,22.00,1.00,19.00,69.00,4.00,5.00,36.00,44.00,3.00,5.00,5.00,7.00,10.00
"Lofton","James","loftoja01",28,2002,0.10,214.00,192.00,25.00,50.00,10.00,1.00,6.00,24.00,5.00,2.00,17.00,35.00,1.00,2.00,1.00,2.00,5.00
"Lofton","Kenny","loftoke01",35,2002,0.86,552.00,483.00,86.00,128.00,22.00,4.00,12.00,56.00,19.00,7.00,55.00,75.00,2.00,4.00,5.00,5.00,8.00
"Lomasney","Steve","lomasst01",25,2002,0.00,200.00,177.00,26.00,49.00,10.00,1.00,6.00,25.00,3.00,2.00,18.00,34.00,2.00,2.00,1.00,2.00,4.00
"Lombard","George","lombage01",27,2002,0.13,204.00,183.00,28.00,46.00,9.00,1.00,5.00,23.00,7.00,1.00,16.00,39.00,1.00,3.00,1.00,1.00,5.00
"Long","Terrence","longte01",26,2002,0.83,607.00,557.00,86.00,159.00,33.00,4.00,14.00,75.00,8.00,2.00,44.00,87.00,5.00,1.00,1.00,4.00,15.00
"Lopez","Felipe","lopezfe01",22,2002,0.44,296.00,266.00,37.00,74.00,12.00,4.00,9.00,37.00,6.00,3.00,23.00,52.00,2.00,2.00,2.00,3.00,4.00
"Lopez","Javy","lopezja01",32,2002,0.82,494.00,450.00,53.00,124.00,21.00,1.00,19.00,71.00,2.00,1.00,32.00,83.00,3.00,7.00,1.00,4.00,14.00
"Lopez","Luis","lopezlu02",32,2002,0.68,346.00,309.00,36.00,80.00,15.00,2.00,8.00,35.00,3.00,2.00,22.00,64.00,2.00,7.00,6.00,2.00,6.00
"Lopez","Luis","lopezlu03",29,2002,0.35,264.00,238.00,29.00,62.00,11.00,1.00,7.00,28.00,3.00,1.00,21.00,40.00,2.00,2.00,2.00,1.00,11.00
"Lopez","Mendy","lopezme01",28,2002,0.25,233.00,207.00,29.00,55.00,11.00,2.00,6.00,27.00,3.00,1.00,20.00,46.00,2.00,3.00,1.00,2.00,3.00
"Loretta","Mark","loretma01",31,2002,0.83,454.00,404.00,52.00,113.00,21.00,2.00,6.00,41.00,2.00,2.00,34.00,51.00,1.00,6.00,7.00,3.00,9.00
"Lovullo","Torey","lovulto01",37,2002,0.09,200.00,180.00,24.00,46.00,9.00,1.00,6.00,23.00,3.00,1.00,16.00,37.00,1.00,2.00,1.00,1.00,4.00
"Lowell","Mike","lowelmi01",28,2002,0.84,565.00,503.00,63.00,137.00,33.00,0.00,18.00,84.00,3.00,1.00,43.00,83.00,3.00,9.00,1.00,9.00,8.00
"Lowery","Terrell","lowerte01",32,2002,0.40,204.00,182.00,28.00,50.00,12.00,1.00,5.00,22.00,2.00,2.00,18.00,42.00,1.00,2.00,1.00,1.00,3.00
"Lugo","Julio","lugoju01",27,2002,0.80,540.00,480.00,83.00,131.00,22.00,4.00,11.00,44.00,16.00,9.00,42.00,105.00,1.00,5.00,9.00,4.00,8.00
"Luke","Matt","lukema01",31,2002,0.07,200.00,179.00,25.00,48.00,9.00,1.00,7.00,25.00,3.00,1.00,17.00,36.00,1.00,2.00,1.00,1.00,5.00
"Lunar","Fernando","lunarfe01",25,2002,0.50,298.00,269.00,27.00,68.00,12.00,1.00,5.00,31.00,3.00,2.00,19.00,53.00,2.00,6.00,2.00,2.00,9.00
"Luuloa","Keith","luuloke01",28,2002,0.06,202.00,181.00,26.00,49.00,9.00,1.00,6.00,23.00,3.00,1.00,17.00,32.00,1.00,2.00,1.00,1.00,4.00
"Mabry","John","mabryjo01",32,2002,0.69,311.00,282.00,36.00,67.00,15.00,0.00,10.00,36.00,2.00,1.00,22.00,74.00,1.00,4.00,1.00,2.00,7.00
"Macfarlane","Mike","macfami01",38,2002,0.38,200.00,181.00,22.00,45.00,11.00,1.00,5.00,23.00,2.00,1.00,14.00,39.00,1.00,2.00,1.00,2.00,5.00
"Machado","Robert","macharo01",29,2002,0.42,274.00,248.00,31.00,61.00,15.00,1.00,7.00,28.00,3.00,1.00,20.00,49.00,3.00,2.00,3.00,1.00,6.00
"Macias","Jose","maciajo01",30,2002,0.74,487.00,440.00,58.00,116.00,20.00,6.00,9.00,52.00,14.00,4.00,34.00,60.00,1.00,3.00,7.00,3.00,7.00
"Mackowiak","Rob","mackoro01",26,2002,0.50,318.00,285.00,41.00,78.00,18.00,2.00,8.00,34.00,6.00,3.00,24.00,61.00,5.00,4.00,2.00,3.00,5.00
"Magadan","Dave","magadda01",40,2002,0.65,288.00,250.00,25.00,63.00,13.00,1.00,4.00,30.00,2.00,2.00,32.00,44.00,2.00,1.00,1.00,4.00,6.00
"Magee","Wendell","mageewe01",30,2002,0.62,336.00,304.00,43.00,76.00,14.00,4.00,10.00,38.00,4.00,1.00,27.00,58.00,2.00,2.00,1.00,2.00,10.00
"Magruder","Chris","magruch01",25,2002,0.11,216.00,193.00,27.00,51.00,9.00,1.00,6.00,24.00,3.00,1.00,18.00,35.00,1.00,3.00,1.00,1.00,4.00
"Mahoney","Mike","mahonmi02",30,2002,0.03,201.00,178.00,25.00,48.00,10.00,1.00,6.00,24.00,3.00,2.00,17.00,33.00,1.00,3.00,1.00,2.00,4.00
"Manto","Jeff","mantoje01",38,2002,0.12,201.00,176.00,25.00,46.00,9.00,1.00,6.00,24.00,3.00,1.00,21.00,38.00,1.00,2.00,1.00,1.00,4.00
"Manwaring","Kirt","manwaki01",37,2002,0.28,200.00,178.00,23.00,48.00,9.00,1.00,5.00,22.00,2.00,1.00,16.00,34.00,2.00,4.00,1.00,1.00,4.00
"Marrero","Eli","marreel01",29,2002,0.69,324.00,294.00,43.00,70.00,14.00,2.00,9.00,36.00,9.00,3.00,22.00,53.00,3.00,2.00,3.00,3.00,8.00
"Martin","Al","martial03",35,2002,0.82,414.00,376.00,57.00,98.00,18.00,5.00,12.00,41.00,10.00,4.00,33.00,78.00,4.00,3.00,0.00,2.00,4.00
"Martinez","Dave","martida01",38,2002,0.81,381.00,341.00,45.00,91.00,16.00,3.00,5.00,36.00,6.00,4.00,32.00,60.00,2.00,3.00,3.00,2.00,8.00
"Martinez","Edgar","martied01",39,2002,0.86,557.00,471.00,74.00,139.00,31.00,1.00,23.00,96.00,5.00,1.00,73.00,91.00,7.00,7.00,0.00,6.00,11.00
"Martinez","Felix","martife01",28,2002,0.69,354.00,313.00,40.00,76.00,16.00,3.00,5.00,26.00,8.00,4.00,25.00,66.00,1.00,7.00,7.00,2.00,7.00
"Martinez","Manny","martima02",32,2002,0.47,200.00,182.00,25.00,46.00,8.00,2.00,4.00,19.00,6.00,2.00,13.00,32.00,1.00,1.00,2.00,2.00,3.00
"Martin","Norberto","martino01",36,2002,0.08,200.00,178.00,24.00,46.00,10.00,1.00,5.00,22.00,3.00,1.00,17.00,34.00,1.00,3.00,1.00,1.00,5.00
"Martinez","Ramon","martira03",30,2002,0.75,444.00,393.00,53.00,104.00,20.00,3.00,9.00,45.00,4.00,3.00,36.00,57.00,4.00,4.00,7.00,4.00,10.00
"Martinez","Sandy","martisa01",32,2002,0.12,202.00,183.00,23.00,46.00,10.00,1.00,6.00,22.00,3.00,1.00,15.00,40.00,1.00,2.00,1.00,1.00,4.00
"Martinez","Tino","martiti02",35,2002,0.87,581.00,530.00,72.00,138.00,26.00,2.00,23.00,87.00,3.00,2.00,44.00,82.00,5.00,4.00,0.00,3.00,12.00
"Mateo","Henry","mateohe01",26,2002,0.04,204.00,182.00,26.00,50.00,10.00,1.00,6.00,24.00,3.00,2.00,17.00,33.00,2.00,2.00,1.00,2.00,4.00
"Mateo","Ruben","mateoru01",24,2002,0.63,296.00,268.00,39.00,73.00,15.00,2.00,8.00,32.00,6.00,1.00,18.00,52.00,1.00,7.00,1.00,2.00,6.00
"Matheny","Mike","mathemi01",32,2002,0.79,458.00,413.00,44.00,98.00,18.00,1.00,8.00,46.00,2.00,1.00,31.00,89.00,6.00,4.00,7.00,3.00,11.00
"Matos","Luis","matoslu01",24,2002,0.53,276.00,246.00,34.00,61.00,13.00,2.00,7.00,30.00,12.00,3.00,22.00,50.00,1.00,3.00,3.00,2.00,6.00
"Matos","Pascual","matospa01",28,2002,0.02,200.00,178.00,25.00,48.00,9.00,1.00,6.00,25.00,3.00,2.00,17.00,33.00,2.00,2.00,1.00,2.00,4.00
"Matthews","Gary","matthga02",28,2002,0.73,454.00,397.00,59.00,92.00,14.00,3.00,13.00,45.00,8.00,4.00,50.00,87.00,2.00,2.00,4.00,1.00,8.00
"Maxwell","Jason","maxweja01",30,2002,0.42,251.00,224.00,27.00,55.00,12.00,1.00,5.00,28.00,5.00,2.00,21.00,55.00,2.00,2.00,1.00,3.00,4.00
"May","Derrick","mayde01",34,2002,0.12,200.00,178.00,24.00,47.00,8.00,1.00,7.00,26.00,3.00,1.00,17.00,33.00,1.00,2.00,1.00,2.00,4.00
"Mayne","Brent","maynebr01",34,2002,0.79,419.00,370.00,39.00,104.00,21.00,1.00,5.00,51.00,3.00,3.00,38.00,61.00,8.00,3.00,2.00,6.00,13.00
"McCarty","David","mccarda01",33,2002,0.66,344.00,308.00,39.00,80.00,16.00,1.00,11.00,46.00,2.00,1.00,29.00,70.00,2.00,2.00,1.00,4.00,9.00
"McCracken","Quinton","mccraqu01",32,2002,0.45,239.00,214.00,28.00,52.00,9.00,2.00,4.00,24.00,4.00,4.00,20.00,39.00,1.00,2.00,2.00,1.00,7.00
"McDonald","Donzell","mcdondo01",27,2002,0.02,202.00,179.00,25.00,49.00,10.00,1.00,6.00,24.00,3.00,2.00,17.00,35.00,2.00,2.00,2.00,2.00,4.00
"McDonald","Jason","mcdonja02",30,2002,0.48,211.00,183.00,26.00,44.00,8.00,1.00,5.00,20.00,5.00,3.00,21.00,42.00,1.00,3.00,3.00,1.00,3.00
"McDonald","John","mcdonjo03",28,2002,0.16,213.00,191.00,24.00,50.00,9.00,1.00,5.00,22.00,3.00,2.00,16.00,37.00,1.00,3.00,2.00,1.00,4.00
"McDonald","Keith","mcdonke01",29,2002,0.04,202.00,179.00,26.00,48.00,9.00,1.00,8.00,27.00,3.00,2.00,18.00,34.00,1.00,2.00,1.00,2.00,5.00
"McEwing","Joe","mcewijo01",30,2002,0.77,376.00,336.00,45.00,89.00,21.00,3.00,8.00,36.00,7.00,4.00,23.00,64.00,3.00,7.00,7.00,3.00,4.00
"McGee","Willie","mcgeewi01",44,2002,0.42,200.00,183.00,21.00,45.00,7.00,1.00,3.00,19.00,4.00,2.00,14.00,40.00,2.00,1.00,1.00,1.00,4.00
"McGriff","Fred","mcgrifr01",39,2002,0.86,559.00,491.00,63.00,136.00,22.00,1.00,25.00,85.00,2.00,1.00,62.00,105.00,10.00,2.00,0.00,4.00,12.00
"McGuire","Ryan","mcguiry01",31,2002,0.41,232.00,203.00,27.00,48.00,10.00,1.00,5.00,27.00,3.00,1.00,24.00,44.00,1.00,1.00,2.00,2.00,6.00
"McGwire","Mark","mcgwima01",39,2002,0.81,414.00,341.00,61.00,82.00,11.00,1.00,32.00,74.00,2.00,1.00,65.00,107.00,10.00,4.00,0.00,4.00,8.00
"McLemore","Mark","mclemma01",38,2002,0.85,501.00,430.00,68.00,110.00,18.00,5.00,6.00,45.00,24.00,8.00,59.00,78.00,2.00,1.00,6.00,5.00,8.00
"McMillon","Billy","mcmilbi01",31,2002,0.48,266.00,234.00,30.00,61.00,14.00,2.00,7.00,35.00,3.00,1.00,24.00,47.00,1.00,3.00,2.00,3.00,4.00
"McRae","Brian","mcraebr01",35,2002,0.54,200.00,176.00,21.00,41.00,8.00,1.00,5.00,21.00,2.00,2.00,19.00,37.00,1.00,3.00,1.00,1.00,4.00
"Meares","Pat","mearepa01",34,2002,0.76,393.00,359.00,42.00,85.00,17.00,1.00,8.00,36.00,2.00,2.00,24.00,70.00,4.00,5.00,3.00,2.00,10.00
"Melhuse","Adam","melhuad01",30,2002,0.30,242.00,216.00,27.00,52.00,10.00,1.00,6.00,28.00,4.00,1.00,20.00,45.00,1.00,2.00,1.00,3.00,6.00
"Melo","Juan","meloju01",26,2002,0.04,201.00,179.00,25.00,47.00,9.00,1.00,6.00,24.00,3.00,1.00,17.00,35.00,1.00,2.00,1.00,2.00,4.00
"Meluskey","Mitch","melusmi01",29,2002,0.59,240.00,208.00,28.00,58.00,12.00,1.00,8.00,34.00,2.00,1.00,26.00,44.00,5.00,3.00,1.00,2.00,4.00
"Mendez","Donaldo","mendedo01",24,2002,0.35,264.00,238.00,31.00,56.00,10.00,2.00,6.00,25.00,4.00,3.00,19.00,54.00,3.00,4.00,2.00,1.00,5.00
"Mendoza","Carlos","mendoca01",28,2002,0.04,201.00,179.00,25.00,47.00,9.00,1.00,6.00,24.00,3.00,2.00,17.00,35.00,1.00,2.00,1.00,2.00,4.00
"Menechino","Frank","menecfr01",31,2002,0.75,506.00,427.00,71.00,106.00,21.00,2.00,13.00,57.00,4.00,4.00,59.00,94.00,1.00,12.00,3.00,5.00,10.00
"Merced","Orlando","merceor01",36,2002,0.54,276.00,246.00,33.00,64.00,13.00,1.00,9.00,37.00,5.00,2.00,25.00,48.00,2.00,2.00,1.00,2.00,6.00
"Merloni","Lou","merlolo01",31,2002,0.60,293.00,265.00,34.00,72.00,17.00,1.00,5.00,31.00,3.00,1.00,17.00,50.00,1.00,4.00,4.00,3.00,10.00
"Metcalfe","Mike","metcami01",29,2002,0.04,201.00,179.00,24.00,47.00,9.00,1.00,6.00,23.00,3.00,1.00,17.00,34.00,1.00,2.00,1.00,2.00,4.00
"Meyers","Chad","meyerch02",27,2002,0.40,217.00,193.00,26.00,47.00,10.00,1.00,4.00,19.00,4.00,2.00,16.00,38.00,1.00,6.00,1.00,1.00,4.00
"Michaels","Jason","michaja01",26,2002,0.02,203.00,181.00,25.00,49.00,10.00,1.00,6.00,25.00,3.00,2.00,17.00,34.00,2.00,2.00,1.00,2.00,4.00
"Mientkiewicz","Doug","mientdo01",28,2002,0.78,514.00,449.00,59.00,127.00,30.00,2.00,11.00,58.00,3.00,4.00,52.00,76.00,5.00,7.00,1.00,5.00,11.00
"Mieske","Matt","mieskma01",34,2002,0.42,210.00,190.00,26.00,48.00,8.00,1.00,7.00,25.00,2.00,1.00,15.00,39.00,2.00,2.00,1.00,2.00,4.00
"Millar","Kevin","millake01",31,2002,0.80,478.00,423.00,57.00,120.00,28.00,4.00,17.00,71.00,2.00,1.00,42.00,75.00,2.00,8.00,1.00,4.00,8.00
"Miller","Corky","milleco01",26,2002,0.19,228.00,201.00,28.00,52.00,11.00,1.00,8.00,28.00,4.00,1.00,19.00,43.00,1.00,4.00,1.00,3.00,4.00
"Miller","Damian","milleda02",33,2002,0.79,449.00,405.00,49.00,107.00,24.00,0.00,13.00,53.00,2.00,2.00,35.00,92.00,7.00,4.00,2.00,3.00,9.00
"Minor","Damon","minorda01",28,2002,0.19,225.00,202.00,27.00,51.00,10.00,1.00,7.00,28.00,3.00,1.00,19.00,37.00,2.00,2.00,1.00,1.00,4.00
"Minor","Ryan","minorry01",28,2002,0.52,262.00,238.00,27.00,50.00,10.00,1.00,6.00,26.00,2.00,2.00,19.00,61.00,1.00,2.00,1.00,2.00,4.00
"Mirabelli","Doug","mirabdo01",32,2002,0.68,339.00,295.00,33.00,70.00,15.00,1.00,11.00,38.00,2.00,1.00,35.00,75.00,3.00,4.00,2.00,3.00,6.00
"Moeller","Chad","moellch01",27,2002,0.42,245.00,220.00,29.00,55.00,8.00,2.00,5.00,23.00,3.00,1.00,20.00,47.00,2.00,1.00,2.00,2.00,6.00
"Mohr","Dustan","mohrdu01",26,2002,0.19,228.00,203.00,28.00,54.00,11.00,1.00,6.00,26.00,4.00,2.00,20.00,43.00,1.00,2.00,1.00,2.00,4.00
"Molina","Ben","molinbe01",28,2002,0.78,429.00,391.00,45.00,106.00,17.00,1.00,10.00,52.00,2.00,1.00,23.00,49.00,2.00,7.00,3.00,5.00,11.00
"Molina","Jose","molinjo01",27,2002,0.19,221.00,196.00,30.00,53.00,12.00,1.00,7.00,25.00,3.00,1.00,19.00,38.00,2.00,2.00,3.00,1.00,5.00
"Monahan","Shane","monahsh01",28,2002,0.04,200.00,178.00,26.00,47.00,9.00,1.00,6.00,23.00,3.00,1.00,17.00,35.00,1.00,2.00,1.00,2.00,4.00
"Mondesi","Raul","mondera01",31,2002,0.85,569.00,508.00,80.00,129.00,25.00,3.00,25.00,76.00,25.00,8.00,53.00,110.00,3.00,5.00,0.00,3.00,9.00
"Monroe","Craig","monrocr01",25,2002,0.19,229.00,204.00,30.00,54.00,10.00,1.00,7.00,27.00,5.00,1.00,21.00,44.00,1.00,2.00,1.00,1.00,4.00
"Morales","Willie","moralwi01",30,2002,0.04,201.00,179.00,25.00,48.00,10.00,1.00,6.00,23.00,3.00,2.00,17.00,35.00,1.00,2.00,1.00,2.00,4.00
"Mora","Melvin","morame01",30,2002,0.79,498.00,439.00,56.00,113.00,25.00,2.00,9.00,49.00,12.00,7.00,38.00,89.00,3.00,10.00,5.00,6.00,6.00
"Morandini","Mickey","moranmi01",36,2002,0.74,246.00,220.00,25.00,54.00,9.00,2.00,3.00,19.00,3.00,2.00,19.00,39.00,1.00,3.00,3.00,1.00,6.00
"Mordecai","Mike","mordemi01",35,2002,0.70,357.00,326.00,39.00,85.00,21.00,2.00,7.00,38.00,4.00,4.00,25.00,64.00,1.00,2.00,2.00,2.00,5.00
"Morris","Hal","morriha02",37,2002,0.49,220.00,194.00,25.00,51.00,11.00,1.00,4.00,22.00,2.00,1.00,22.00,36.00,3.00,2.00,1.00,1.00,5.00
"Morris","Warren","morriwa02",28,2002,0.80,315.00,281.00,34.00,73.00,15.00,1.00,5.00,31.00,4.00,5.00,27.00,45.00,2.00,2.00,3.00,2.00,5.00
"Mottola","Chad","mottoch01",31,2002,0.07,206.00,182.00,25.00,47.00,9.00,1.00,6.00,25.00,3.00,1.00,18.00,37.00,1.00,3.00,1.00,2.00,4.00
"Mouton","James","moutoja01",34,2002,0.63,299.00,258.00,37.00,64.00,13.00,1.00,5.00,27.00,12.00,4.00,29.00,64.00,1.00,6.00,4.00,2.00,5.00
"Mouton","Lyle","moutoly01",33,2002,0.33,219.00,196.00,26.00,49.00,11.00,1.00,6.00,27.00,3.00,1.00,18.00,46.00,1.00,2.00,1.00,2.00,4.00
"Mueller","Bill","muellbi02",31,2002,0.81,392.00,342.00,53.00,93.00,19.00,2.00,7.00,34.00,3.00,2.00,38.00,44.00,2.00,4.00,5.00,3.00,8.00
"Munson","Eric","munsoer01",25,2002,0.23,235.00,213.00,26.00,52.00,11.00,2.00,6.00,27.00,3.00,2.00,18.00,46.00,1.00,2.00,1.00,1.00,5.00
"Murray","Calvin","murraca01",31,2002,0.70,405.00,359.00,56.00,89.00,18.00,2.00,7.00,37.00,10.00,6.00,38.00,65.00,1.00,4.00,3.00,1.00,5.00
"Myers","Greg","myersgr01",36,2002,0.64,304.00,274.00,32.00,66.00,10.00,1.00,11.00,37.00,2.00,1.00,27.00,57.00,3.00,1.00,1.00,1.00,9.00
"Nady","Xavier","nadyxa01",24,2002,0.00,200.00,177.00,27.00,50.00,10.00,1.00,6.00,25.00,4.00,2.00,18.00,33.00,2.00,2.00,1.00,2.00,4.00
"Nevin","Phil","nevinph01",31,2002,0.85,572.00,507.00,78.00,146.00,30.00,1.00,31.00,100.00,4.00,2.00,56.00,122.00,6.00,4.00,1.00,4.00,12.00
"Newhan","David","newhada01",29,2002,0.23,208.00,184.00,28.00,45.00,9.00,1.00,6.00,23.00,4.00,2.00,19.00,39.00,2.00,2.00,1.00,2.00,4.00
"Nicholson","Kevin","nichoke01",26,2002,0.26,210.00,189.00,24.00,49.00,11.00,1.00,5.00,23.00,3.00,1.00,16.00,42.00,1.00,2.00,2.00,1.00,4.00
"Nieves","Jose","nievejo01",27,2002,0.59,251.00,228.00,25.00,56.00,11.00,2.00,6.00,26.00,2.00,2.00,15.00,48.00,1.00,3.00,3.00,2.00,6.00
"Nilsson","Dave","nilssda01",33,2002,0.50,200.00,175.00,26.00,49.00,10.00,1.00,8.00,26.00,2.00,1.00,20.00,34.00,3.00,2.00,1.00,2.00,4.00
"Nixon","Otis","nixonot01",43,2002,0.31,200.00,179.00,27.00,42.00,7.00,1.00,4.00,19.00,10.00,4.00,18.00,30.00,1.00,1.00,1.00,1.00,3.00
"Nixon","Trot","nixontr01",28,2002,0.84,567.00,487.00,81.00,133.00,29.00,5.00,19.00,71.00,7.00,3.00,64.00,100.00,2.00,5.00,5.00,6.00,9.00
"Norton","Greg","nortogr01",30,2002,0.75,346.00,307.00,40.00,78.00,16.00,1.00,12.00,42.00,3.00,2.00,34.00,73.00,2.00,2.00,1.00,2.00,7.00
"Nunez","Abraham","nunezab01",26,2002,0.71,377.00,336.00,38.00,85.00,13.00,2.00,4.00,30.00,8.00,2.00,32.00,62.00,2.00,2.00,6.00,1.00,4.00
"Nunnally","Jon","nunnajo01",31,2002,0.25,209.00,183.00,29.00,46.00,10.00,1.00,6.00,22.00,4.00,2.00,21.00,43.00,1.00,2.00,1.00,2.00,4.00
"Nunnari","Talmadge","nunnata01",27,2002,0.04,201.00,176.00,26.00,47.00,9.00,1.00,6.00,24.00,3.00,1.00,20.00,33.00,2.00,2.00,1.00,2.00,4.00
"O'Brien","Charlie","obriech01",42,2002,0.19,202.00,181.00,21.00,42.00,8.00,1.00,6.00,21.00,3.00,1.00,15.00,38.00,2.00,3.00,1.00,2.00,4.00
"Ochoa","Alex","ochoaal01",30,2002,0.81,524.00,468.00,70.00,132.00,29.00,5.00,13.00,62.00,13.00,9.00,45.00,70.00,2.00,5.00,2.00,4.00,9.00
"Offerman","Jose","offerjo01",34,2002,0.86,550.00,483.00,72.00,126.00,22.00,4.00,9.00,48.00,6.00,6.00,59.00,83.00,2.00,2.00,2.00,4.00,9.00
"Ojeda","Augie","ojedaau01",28,2002,0.49,290.00,256.00,33.00,61.00,12.00,2.00,6.00,29.00,3.00,2.00,25.00,41.00,2.00,3.00,3.00,3.00,5.00
"O'Leary","Troy","oleartr01",33,2002,0.84,444.00,404.00,54.00,103.00,22.00,4.00,14.00,57.00,2.00,2.00,32.00,73.00,3.00,4.00,0.00,4.00,11.00
"Olerud","John","olerujo01",34,2002,0.87,608.00,515.00,77.00,145.00,33.00,1.00,16.00,81.00,3.00,1.00,80.00,76.00,11.00,6.00,1.00,6.00,17.00
"Oliver","Joe","olivejo01",37,2002,0.57,248.00,225.00,28.00,55.00,13.00,1.00,7.00,29.00,3.00,1.00,17.00,50.00,1.00,1.00,3.00,2.00,5.00
"O'Neill","Paul","oneilpa01",39,2002,0.86,544.00,493.00,64.00,129.00,28.00,1.00,17.00,74.00,14.00,6.00,43.00,76.00,3.00,2.00,0.00,6.00,17.00
"Ordaz","Luis","ordazlu01",27,2002,0.40,243.00,216.00,32.00,55.00,10.00,1.00,4.00,26.00,5.00,2.00,17.00,35.00,1.00,3.00,4.00,3.00,6.00
"Ordonez","Magglio","ordonma01",28,2002,0.87,602.00,542.00,86.00,162.00,33.00,2.00,27.00,100.00,17.00,5.00,51.00,66.00,5.00,3.00,0.00,6.00,18.00
